name,address,zip,category,geoid,tier,reach_raw,need_composite,need_grounded,rank_score_composite,rank_score_grounded,rank_composite,rank_grounded,in_top50_both,greedy_pick_order,data_completeness
WALGREENS #05509,13260 JOSEY LN STE 100,75234,liquor_store,48113013902,2.0,3460,0.351553,0.583540070005791,0.08178879486606072,0.1132828842943679,2421,1749,False,,complete
WE SMOKE,8817 CLARK RD Ste:BU2,75249,convenience_corner_store,48113016513,2.0,2599,0.421593,0.37474485603419266,0.08178605708442596,0.053027446730383274,2422,3064,False,,complete
REAL HAIR BEAUTY BAR,3229 W CAMP WISDOM RD,75237,barbershop_beauty,48113010904,2.0,3328,0.359797,0.5191471709630978,0.08173565261289015,0.09629815863988893,2423,2068,False,,complete
Family Dollar #24893,3249 W CAMP WISDOM RD,75237,liquor_store,48113010904,2.0,3328,0.359797,0.5191471709630978,0.08173565261289015,0.09629815863988893,2424,2069,False,,complete
GRAB N GO,2705 N DALLAS AVE,75134,liquor_store,48113016704,1.0,2274,0.461529,0.5100734356744724,0.08171118048948879,0.06458064085878507,2425,2735,False,,complete
OLIVELLA'S,6465 E MOCKINGBIRD LN STE 525,75214,liquor_store,48113007902,2.0,3306,0.361126,0.3631839304136826,0.08168650960023413,0.06519393852443806,2426,2714,False,,complete
Sprouts Farmers Market,6465 E Mockingbird Ln Ste 322,75214,liquor_store,48113007902,2.0,3306,0.361126,0.3631839304136826,0.08168650960023413,0.06519393852443806,2427,2715,False,,complete
Liquorland,6465 E Mockingbird Ln STE 354,75214,liquor_store,48113007902,2.0,3306,0.361126,0.3631839304136826,0.08168650960023413,0.06519393852443806,2428,2716,False,,complete
STOP & SAVE STORE,3525 SUNNYVALE ROAD,75216,liquor_store,48113008802,2.0,3610,0.342381,0.5812496998953245,0.08163302191034445,0.11770542233273577,2429,1647,False,,complete
3 Nations Brewing,1033 E Vandergriff Dr,75006,liquor_store,48113013729,2.0,2652,0.415107,0.5538596562463778,0.08153095911023668,0.08217726893767845,2430,2375,False,,complete
WATERMILL EXPRESS LLC,10665 WALNUT HILL LN,75238,convenience_corner_store,48113013005,3.0,4673,0.296162,0.357198762022096,0.08152571596215778,0.0904983521667699,2431,2208,False,,complete
USA Beauty Supply,,,barbershop_beauty,48113016805,2.0,2551,0.425857,0.5130695317870111,0.08149159117418915,0.07289895094968035,2432,2541,False,,complete
7-ELEVEN CONVENIENCE STORE #26776C,757 E BELT LINE RD,75115,liquor_store,48113016620,2.0,2785,0.401683,0.4730760073114948,0.08144037330538205,0.07300432457398659,2433,2540,False,,complete
SINGLETON TATTOO,435 SINGLETON BLVD,75212,barbershop_beauty,48113010102,3.0,4121,0.316827,0.5989262711328857,0.08141570129820921,0.1386711879039595,2434,1269,False,,complete
LONE STAR AXE THROWING,440 SINGLETON BLVD Ste:140,75212,other_storefront,48113010102,3.0,4121,0.316827,0.5989262711328857,0.08141570129820921,0.1386711879039595,2435,1270,False,,complete
LUCKY ZONE MART,2680 LEA CREST DR,75216,convenience_corner_store,48113008802,2.0,3600,0.342381,0.5812496998953245,0.08140689165574516,0.11737936853126005,2436,1651,False,,complete
GOODFRIEND PACKAGE,1155 PEAVEY ROAD,75218,liquor_store,48113008200,2.0,3420,0.353026,0.4092685838042698,0.08140642883761662,0.07675514379458752,2437,2468,False,,complete
GREENVILLE AVENUE PIZZA COMPANY,1145 PEAVY RD,75218,liquor_store,48113008200,2.0,3420,0.353026,0.4092685838042698,0.08140642883761662,0.07675514379458752,2438,2469,False,,complete
CVS/PHARMACY #7412,5370 W LOVERS LANE SUITE 310,75209,liquor_store,48113007101,3.0,4080,0.318471,0.39197589666585364,0.08135553896600495,0.08739849793133983,2439,2278,False,,complete
"HIATUS DALLAS, LLC",9820 N CENTRAL EXPY Ste:507,75231,barbershop_beauty,48113007822,3.0,3896,0.326831,0.42987960707786643,0.08132768581084522,0.09218297878973597,2440,2166,False,,complete
WEISS ENTERPRISES INC.,1610 FENWAY ST,75210,liquor_store,48113009303,2.0,2680,0.411488,0.5549433159448036,0.08130750872911015,0.08321651175134884,2441,2355,False,,complete
3D Wigs and Braids,8250 Abrams Road,,barbershop_beauty,48113007825,3.0,4197,0.313375,0.42095039859765937,0.08129753511023201,0.09709047000440198,2442,2050,False,,complete
DALLAS NAIL BAR,9051 GARLAND RD,75218,barbershop_beauty,48113008101,2.0,3199,0.366982,0.45637597603824653,0.08113692794090889,0.080699886935546,2443,2407,False,,complete
MAKERS RECONECT,9047 GARLAND RD,75218,convenience_corner_store,48113008101,2.0,3199,0.366982,0.45637597603824653,0.08113692794090889,0.080699886935546,2444,2408,False,,complete
LDU COFFEE,9005 GARLAND RD Ste:100,75218,convenience_corner_store,48113008101,2.0,3199,0.366982,0.45637597603824653,0.08113692794090889,0.080699886935546,2445,2409,False,,complete
CIRCLE K #2741742,401 E FM 1382,75104,liquor_store,48113016629,1.0,2362,0.447335,0.42767030224816055,0.0811253086346708,0.05557876023926314,2446,2984,False,,complete
7-ELEVEN CONVENIENCE STORE #35415A,15050 PRESTON RD,75254,liquor_store,48113013606,3.0,4974,0.285883,0.4089815303784432,0.08106133420145613,0.11154723501726942,2447,1777,False,,complete
Red Beer and Wine,4218 W Lovers Ln,75209,liquor_store,48113007102,1.0,2234,0.464441,0.45585815278825087,0.08100111999784805,0.05628786361795944,2448,2963,False,,complete
JEWELERS CASH FOR GOLD,3797 FOREST LN Ste:103,75244,convenience_corner_store,48113009609,3.0,3662,0.337901,0.28641265684174066,0.0809748694901982,0.05560188124501659,2449,2983,False,,complete
DURO PROVISIONS GREENVILLE,2804 GREENVILLE AVE,75206,convenience_corner_store,48113000202,3.0,4938,0.286646,0.31389041682189395,0.08089583915845332,0.08299362438510528,2450,2361,False,,complete
SK DONUTS,5181 KELLER SPRINGS RD Ste:103,75248,convenience_corner_store,48113013611,3.0,4694,0.294254,0.27239882018323847,0.08089085995085789,0.06738423321986903,2451,2657,False,,complete
WHICH WICH SANDWICH,16110 DALLAS PKWY Ste:101,75248,convenience_corner_store,48113013611,3.0,4694,0.294254,0.27239882018323847,0.08089085995085789,0.06738423321986903,2452,2658,False,,complete
KWIK MART #5,6343 LAKE JUNE RD Ste:120,75217,convenience_corner_store,48113009303,2.0,2666,0.411488,0.5549433159448036,0.08088276801186851,0.0827817986302597,2453,2363,False,,complete
QuikTrip #1922,5065 Lawson Rd,75181,liquor_store,48113017008,1.0,1851,0.530767,0.6289095127469162,0.08083879514723391,0.06556537444114269,2454,2702,False,,complete
PEACHES & TEAN SALON SUITES,3946 S BUCKNER BLVD Ste:100,75227,barbershop_beauty,48113009001,2.0,3326,0.357509,0.6208400584512634,0.08083580941134577,0.11622631325883871,2455,1678,False,,complete
HEB Food Store #817(BBQ),2351 W Interstate Hwy 635 Suite 100,75063,liquor_store,48113014124,2.0,3514,0.345867,0.30315790666339876,0.08083159933146153,0.05683174572271806,2456,2954,False,,complete
KWIK PIK FOOD STORE #8,1914 E GRAUWYLER ROAD,75061,liquor_store,48113014704,2.0,2503,0.428961,0.6560512397317662,0.08082677864466473,0.09267457479319563,2457,2150,False,,complete
TIGER MART 64,7100 S R L THORNTON FRWY,75232,liquor_store,48113011201,2.0,2847,0.393916,0.5700953574137624,0.08078139530265624,0.0909510324035014,2458,2189,False,,complete
RACETRAC #569,5151 LEMMON AVENUE,75209,liquor_store,48113000611,3.0,4826,0.289765,0.30780431061437635,0.08074374392998163,0.07937566210012165,2459,2420,False,,complete
RING OF HOPE,3506 SUNNYVALE ST,75216,barbershop_beauty,48113008802,2.0,3569,0.342381,0.5812496998953245,0.08070588786648736,0.1163686017466853,2460,1677,False,,complete
UNIQUE BOUTIQUE AND MORE,1412 BONNIE VIEW RD,75203,convenience_corner_store,48113005500,2.0,2526,0.425723,0.4937169993128214,0.08065512744980147,0.06929595300264814,2461,2615,False,,complete
"SMOKE CLIFF, TX BBQ",1424 BONNIE VIEW RD,75203,convenience_corner_store,48113005500,2.0,2526,0.425723,0.4937169993128214,0.08065512744980147,0.06929595300264814,2462,2616,False,,complete
TOWNE CENTRE MART,2604 TOWNE CENTRE DRIVE SUITE 1,75150,liquor_store,48113017817,1.0,2185,0.47018,0.4198125976296784,0.08062629913460911,0.050399362418907426,2463,3138,False,,complete
Top End Liquor,,,liquor_store,48113007815,1.0,2298,0.453707,0.7296254228449779,0.08056411460020022,0.09507491105600083,2464,2092,False,,complete
CVS/PHARMACY #3187,1000 E SANDY LAKE DR,75019,liquor_store,48113014123,2.0,3350,0.355177,0.3118367613162468,0.08054577045712105,0.05589737280890417,2465,2973,False,,complete
EZ Trip #25,8240 Abrams Rd,75231,liquor_store,48113007825,3.0,4158,0.313375,0.42095039859765937,0.08054208982328918,0.0961882712123668,2466,2071,False,,complete
EZ Shop Food Store,8240 Abrams Road,,convenience_corner_store,48113007825,3.0,4158,0.313375,0.42095039859765937,0.08054208982328918,0.0961882712123668,2467,2072,False,,complete
WOOD PULTZ BEVERAGES LLC,2510 N JOSEY LANE SUITE 106,75006,liquor_store,48113013720,2.0,3296,0.358655,0.5211713853663278,0.08052894489410418,0.0957664517695963,2468,2079,False,,complete
Salon A La Mode,,,barbershop_beauty,48113013607,3.0,4280,0.30824,0.3759563673901495,0.08044833941563682,0.08763131916075534,2469,2271,False,,complete
FLOURISHING FOLLICLES BEAUTY SALON,3906 W CAMP WISDOM RD Ste:200,75237,barbershop_beauty,48113010904,2.0,3275,0.359797,0.5191471709630978,0.08043397304904304,0.09476456416635705,2470,2100,False,,complete
VIE NAIL BAR,8060 PARK LN Ste:B112,75231,barbershop_beauty,48113007822,3.0,3853,0.326831,0.42987960707786643,0.08043007531549966,0.09116555884929484,2471,2184,False,,complete
THE SPORTS POD,4302 W LOVERS LN,75209,barbershop_beauty,48113007302,2.0,2547,0.422574,0.3142463582485449,0.08042903039737229,0.04286133852595182,2472,3349,False,,complete
T-SHIRT INK PRINT LLC,4950 W ILLINOIS AVE Ste:111,75211,convenience_corner_store,48113010808,2.0,3616,0.339007,0.5258673103242834,0.08040479694950337,0.10606754035008577,2473,1875,False,,complete
Eighteen Eight Fine Men's Salons,7949 Walnut Hill Lane,75230,barbershop_beauty,48113013104,3.0,3630,0.338083,0.36752621073574365,0.08034113553338046,0.0725145851586312,2474,2548,False,,complete
HOUSE OF HEALING,8550 PLANO RD Ste:101,75238,convenience_corner_store,48113013007,3.0,4454,0.301432,0.45977999208274495,0.080329058216062,0.11325515894395832,2475,1750,False,,complete
5600 NAILS & SPA,5600 E MOCKINGBIRD LN,75206,barbershop_beauty,48113000300,3.0,4492,0.300036,0.3396714175647209,0.08031337047017374,0.08234074700150625,2476,2373,False,,complete
7-ELEVEN CONVENIENCE STORE #35475A,170 E SPRING VALLEY RD,75081,liquor_store,48113019101,2.0,3572,0.341131,0.5065777316723994,0.08027457647332234,0.10070545757209211,2477,1979,False,,complete
Parkway Food Mart,4848 Military Pkwy Ste A,75223,liquor_store,48113002500,1.0,1791,0.540924,0.5882942073267108,0.08025203868375624,0.05914175678038974,2478,2894,False,,complete
SHOP N GO,14714 WEBB CHAPEL RD,75234,liquor_store,48113013808,2.0,3374,0.352738,0.3814935553742346,0.08020285911517559,0.07018527132656688,2479,2596,False,,complete
MONICA'S BAR & GRILL,14724 WEBB CHAPEL RD,75234,liquor_store,48113013808,2.0,3374,0.352738,0.3814935553742346,0.08020285911517559,0.07018527132656688,2480,2597,False,,complete
DIAMOND NAILS,10031 MARSH LN Ste:114A,75229,barbershop_beauty,48113009702,2.0,3591,0.339546,0.32150616794877485,0.08006527949537537,0.061970417347048896,2481,2824,False,,complete
CVS/PHARMACY #7748,10003 MARSH LANE,75229,liquor_store,48113009702,2.0,3591,0.339546,0.32150616794877485,0.08006527949537537,0.061970417347048896,2482,2825,False,,complete
HAPPY'S MARKET #5 LBJ,9351 LYNDON B JOHNSON FWY,75243,liquor_store,48113019016,2.0,2815,0.39444,0.6045154721104758,0.08003832000401268,0.09565413203885759,2483,2082,False,,complete
BALLET NORTH TEXAS,10675 E NORTHWEST HWY Ste:2400,75238,barbershop_beauty,48113013005,3.0,4586,0.296162,0.357198762022096,0.08000790357424688,0.08881349091307655,2484,2249,False,,complete
Pic-N-Go,3443 W Campbell Rd Ste 800,75044,liquor_store,48113019031,2.0,2939,0.383453,0.37501123415071136,0.0799541402057328,0.06001073388883781,2485,2870,False,,complete
Dallas Nail Spa,9051 Garland Road,,barbershop_beauty,48113008101,2.0,3152,0.366982,0.45637597603824653,0.079944856789542,0.07951423683052236,2486,2418,False,,complete
ICED 2 PERFECTION,2224 CEDAR CREST BLVD Ste:C,75203,convenience_corner_store,48113005500,2.0,2503,0.425723,0.4937169993128214,0.07992073792828705,0.0686649922270896,2487,2625,False,,complete
Family Dollar #25441,9711 PLANO ROAD SUITE A,75238,liquor_store,48113013005,3.0,4581,0.296162,0.357198762022096,0.0799206729772405,0.08871665980654245,2488,2254,False,,complete
Osa Izakaya,9711 Plano Rd STE C,75238,liquor_store,48113013005,3.0,4581,0.296162,0.357198762022096,0.0799206729772405,0.08871665980654245,2489,2255,False,,complete
WALGREENS #04293,734 E PLEASANT RUN RD,75115,liquor_store,48113016620,2.0,2733,0.401683,0.4730760073114948,0.07991976310362986,0.07164122766991217,2490,2567,False,,complete
DISCOUNT TOBACCO & BEYOND,1240 W BELT LINE RD STE B,75115,liquor_store,48113016633,2.0,2649,0.409923,0.3015654508642879,0.07990355776162193,0.042592878156714,2491,3361,False,,complete
American Nail Bar,,,barbershop_beauty,48113016522,1.0,2110,0.478808,0.5955516400176051,0.07989398502820493,0.07058051508352589,2492,2588,False,,complete
KWIK PIK FOOD STORE COPPELL,400 S DENTON TAP ROAD,75019,liquor_store,48113014119,2.0,2895,0.386858,0.3105926148485517,0.07985912554440518,0.048092511154964046,2493,3191,False,,complete
Cotton Patch Cafe,124 W Belt Line Rd Ste 3,75104,liquor_store,48113016626,1.0,1832,0.53001,0.6255513538096666,0.0798539718297811,0.06452883404236369,2494,2736,False,,complete
Family Dollar #23194,130 W BELT LINE ROAD SUITE 2,75104,liquor_store,48113016626,1.0,1832,0.53001,0.6255513538096666,0.0798539718297811,0.06452883404236369,2495,2737,False,,complete
Garcia's Beauty Salon,1147 Peavy Road,,barbershop_beauty,48113008200,2.0,3354,0.353026,0.4092685838042698,0.07983542757934682,0.07527390417749899,2496,2500,False,,complete
Cafe Duro,2804 Greenville Ave,75206,liquor_store,48113000202,3.0,4873,0.286646,0.31389041682189395,0.07983098910877745,0.08190116071863468,2497,2382,False,,complete
Event Network LLC,300 Reunion Blvd E LL150,75207,liquor_store,48113020402,2.0,3294,0.356845,0.3807055903558601,0.07981356177040168,0.06836775604975402,2498,2634,False,,complete
Reunion Tower Gift Shop 16th Floor,300 Reunion Blvd E FL 16,75207,liquor_store,48113020402,2.0,3294,0.356845,0.3807055903558601,0.07981356177040168,0.06836775604975402,2499,2635,False,,complete
Skin Laundry,,,barbershop_beauty,48113007822,3.0,3823,0.326831,0.42987960707786643,0.079803835435026,0.09045573098387079,2500,2210,False,,complete
QuikTrip #1910,15659 Coit Rd,75248,liquor_store,48113013607,3.0,4242,0.30824,0.3759563673901495,0.07973407845820826,0.08685328408409443,2501,2294,False,,complete
Anomalía Beauty Society,"2414, Unit 105 Marsh Lane",75006,barbershop_beauty,48113013722,2.0,3481,0.344974,0.4380386487905213,0.07972500062717165,0.08404194388780263,2502,2339,False,,complete
Bulldog Barber Shop,318 South Central Expressway,75080,barbershop_beauty,48113019202,2.0,2884,0.387294,0.5643381027063337,0.07969625816809592,0.09115191945172055,2503,2185,False,,complete
LIQUOR PLUS,2210 W MAIN STREET SUITE 102,75050,liquor_store,48113015404,1.0,1915,0.512243,0.6160223116976064,0.07966822704036118,0.06637407629421185,2504,2680,False,,complete
TIP TOE  TOBACCO & SNACKS,317 E SANER AVE,75216,convenience_corner_store,48113005600,2.0,2689,0.404975,0.5273490500803241,0.07962269512702594,0.0791114378932476,2505,2425,False,,complete
365 TOBACCO & MORE,305 E SANER AVE Ste:B,75216,convenience_corner_store,48113005600,2.0,2689,0.404975,0.5273490500803241,0.07962269512702594,0.0791114378932476,2506,2426,False,,complete
EL NORTENO,306 E SANER AVE,75216,convenience_corner_store,48113005600,2.0,2689,0.404975,0.5273490500803241,0.07962269512702594,0.0791114378932476,2507,2427,False,,complete
I&L THRIFT STORE,4138 S LANCASTER RD,75216,convenience_corner_store,48113005700,2.0,2552,0.419155,0.5755256574076163,0.0796115043188281,0.0823457585315156,2508,2372,False,,complete
Rose Couture Nail Bar,,,barbershop_beauty,48113007822,3.0,3811,0.326831,0.42987960707786643,0.07955333948283654,0.09017179983770117,2509,2214,False,,complete
Family Dollar #27379,3428 BONNIE VIEW RD,75216,grocery_food_mart,48113008801,2.0,3134,0.367073,0.43724022893225184,0.07952020125766607,0.0755164491489681,2510,2497,False,,complete
CVS/PHARMACY #7672,3798 FOREST LN,75244,liquor_store,48113009609,3.0,3596,0.337901,0.28641265684174066,0.07951546441473313,0.05459977197080274,2511,3012,False,,complete
DOE'S BBQ N MORE,5924 SAMUELL BLVD,,convenience_corner_store,48113012206,3.0,4019,0.317063,0.46265330851206166,0.07950659172168345,0.10287645395853884,2512,1935,False,,complete
STRIDE,14999 PRESTON RD Ste:C112,75254,barbershop_beauty,48113013606,3.0,4877,0.285883,0.4089815303784432,0.07948052410544863,0.10937190695199496,2513,1816,False,,complete
SUPERCUTS,5470 W LOVERS LN Ste:334,75209,barbershop_beauty,48113007101,3.0,3984,0.318471,0.39197589666585364,0.07944129099033424,0.08534206268589653,2514,2312,False,,complete
DBA 3D WIGS & BRAIDS,8250 ABRAMS RD,75231,barbershop_beauty,48113007825,3.0,4098,0.313375,0.42095039859765937,0.0793798663049156,0.09480027307077421,2515,2098,False,,complete
Kulsum's Chevron,2525 N Josey Ln,75006,liquor_store,48113013720,2.0,3248,0.358655,0.5211713853663278,0.07935619326943277,0.09437179470499055,2516,2110,False,,complete
LUCKY FOOD MART,3464 W CAMPBELL RD,75044,liquor_store,48113019031,2.0,2917,0.383453,0.37501123415071136,0.07935564034709852,0.0595615211819462,2517,2883,False,,complete
RISE NO. 1,5360 W LOVERS LANE SUITE 220,75209,liquor_store,48113007101,3.0,3978,0.318471,0.39197589666585364,0.07932165049185481,0.08521353548305632,2518,2314,False,,complete
Mr H Food Store,2300 Rowlett Rd Ste 120,75088,liquor_store,48113018145,2.0,3111,0.368095,0.33231313444564803,0.07929204891265397,0.05567361853060666,2519,2977,False,,complete
73RD WINE AND SPIRITS,5100 LEMMON AVE,75209,liquor_store,48113000611,3.0,4739,0.289765,0.30780431061437635,0.07928814804893969,0.07794472911157822,2520,2446,False,,complete
NAIL SUPPLY GLAMOUR LLC,11722 MARSH LN Ste:304,75229,convenience_corner_store,48113009609,3.0,3582,0.337901,0.28641265684174066,0.07920589364114963,0.05438720333687859,2521,3024,False,,complete
Chipotle Mexican Grill #3992,300 S Clark Rd,75116,liquor_store,48113016519,2.0,2493,0.424264,0.4891764060516992,0.07919481920823486,0.06772178100090036,2522,2655,False,,complete
FLOWER CHILD,5450 W LOVERS LN STE 133,75209,liquor_store,48113007101,3.0,3966,0.318471,0.39197589666585364,0.07908236949489598,0.08495648107737591,2523,2317,False,,complete
Certified Diamond Cut Barbershop,10675 East Northwest Highway,,barbershop_beauty,48113013005,3.0,4532,0.296162,0.357198762022096,0.07906581312657802,0.08776771496250828,2524,2267,False,,complete
Pro Threading & Beauty,10675 East Northwest Highway,,barbershop_beauty,48113013005,3.0,4532,0.296162,0.357198762022096,0.07906581312657802,0.08776771496250828,2525,2268,False,,complete
Residence Inn by Marriott Dallas Park Central,7642 Lyndon B Johnson Fwy,75251,liquor_store,48113013202,3.0,3798,0.326185,0.376577342189233,0.07900768674697205,0.07790191987145022,2526,2449,False,,complete
SPANISH VILLAGE BARBER,15615 COIT RD Ste:116,75248,barbershop_beauty,48113013607,3.0,4203,0.30824,0.3759563673901495,0.07900102115979477,0.08605477440015297,2527,2306,False,,complete
Express Food and Washateria,1951 E Grauwyler Rd,75061,liquor_store,48113014701,1.0,2244,0.454854,0.6599934917041483,0.07895870046644554,0.08360773047069966,2528,2348,False,,complete
Laser Away,,,barbershop_beauty,48113007822,3.0,3777,0.326831,0.42987960707786643,0.07884360095163306,0.08936732825688726,2529,2230,False,,complete
LEGENDARY J BARBERSHOP,4026 S BUCKNER BLVD,75227,barbershop_beauty,48113009001,2.0,3242,0.357509,0.6208400584512634,0.07879425559578562,0.1132909523707622,2530,1748,False,,complete
PO-GO'S,5360 W LOVERS LN STE 200,75209,liquor_store,48113007101,3.0,3947,0.318471,0.39197589666585364,0.07870350791637783,0.08454947826838194,2531,2328,False,,complete
STOP N GO 2,4102 S LANCASTER RD Ste:BU 2,75216,convenience_corner_store,48113005700,2.0,2522,0.419155,0.5755256574076163,0.07867563240285441,0.08137774412871566,2532,2389,False,,complete
EL PATRON SPORTS BAR AND BILLIARDS,10571 DENTON DR,75220,other_storefront,48113009900,2.0,2395,0.433542,0.5594792586308812,0.07856577022294625,0.07500892321001623,2533,2504,False,,complete
Walgreens #15966,5301 W Lovers Ln Suite 101,75209,liquor_store,48113007301,3.0,4030,0.314476,0.2774359530778855,0.07855870330314058,0.059051754706788896,2534,2897,False,,complete
Sushi Rock,7601 Campbell Rd STE 700,75248,liquor_store,48113013618,2.0,3225,0.357906,0.5012558138433134,0.07852421385026004,0.08990830883775745,2535,2219,False,,complete
CORNER STOP,775 W BUCKINGHAM RD,75040,liquor_store,48113019026,3.0,4153,0.309116,0.48114655654816235,0.07846790587637358,0.11084477585170159,2536,1796,False,,complete
7-ELEVEN CONVENIENCE STORE #35474A,7567 GREENVILLE AVE,75231,liquor_store,48113007823,2.0,3432,0.344607,0.49541064347789826,0.07846195173232913,0.09449378640932055,2537,2104,False,,complete
STRAND BY STAND HAIR STUDIOS,5040 LEMMON AVE Ste:140,75209,barbershop_beauty,48113000611,3.0,4689,0.289765,0.30780431061437635,0.07845159869201904,0.07712235383080614,2538,2465,False,,complete
FOUNDRY COMMERCIAL,8144 WALNUT HILL LN Ste:140,75231,barbershop_beauty,48113007822,3.0,3758,0.326831,0.42987960707786643,0.07844698236066641,0.08891777060878535,2539,2244,False,,complete
PLANET GRANITE,8021 WALNUT HILL LN,75231,barbershop_beauty,48113007822,3.0,3758,0.326831,0.42987960707786643,0.07844698236066641,0.08891777060878535,2540,2245,False,,complete
CIVIL POUR,8061 WALNUT HILL LN STE 924,75231,liquor_store,48113007822,3.0,3758,0.326831,0.42987960707786643,0.07844698236066641,0.08891777060878535,2541,2246,False,,complete
L Streets Salon,10233 East Northwest Highway,75238,barbershop_beauty,48113013005,3.0,4496,0.296162,0.357198762022096,0.07843775282813213,0.08707053099546276,2542,2288,False,,complete
CVS/PHARMACY #06824,8024 WALNUT HILL LN,75231,liquor_store,48113007822,3.0,3757,0.326831,0.42987960707786643,0.07842610769798396,0.08889410967993788,2543,2247,False,,complete
B.M.W. EVENT CENTER,1510 S EWING AVE,75216,other_storefront,48113005400,2.0,2535,0.416827,0.5900076704545058,0.07842143971881121,0.08396652157401382,2544,2344,False,,complete
M&W MARKET,1643 S Hampton Rd,75154,liquor_store,48113016623,1.0,1922,0.504967,0.49549081279504886,0.07839609293622203,0.05292782794187934,2545,3070,False,,complete
JAS JP Investments Inc,13910 N Central Expy,75243,liquor_store,48113019040,3.0,3866,0.321443,0.546747214286986,0.0783728214569512,0.11817059149861127,2546,1632,False,,complete
GATEWAY 57,925 N Belt Line Rd,75050,liquor_store,48113015500,1.0,1627,0.570621,0.7158312249255363,0.07830489071128026,0.06598753377837463,2547,2689,False,,complete
DALLAS WASH & DRY LAVANDERIA,1130 S BELTLINE RD Ste:200,75253,laundromat,48113017010,1.0,1773,0.535144,0.6777770635389729,0.0782998496828092,0.06792217133958355,2548,2649,False,,complete
SUPER TRACK,3809 E KIEST BLVD,75203,convenience_corner_store,48113021100,1.0,1830,0.522503,0.7212350348395278,0.07823102024270946,0.07480510520219098,2549,2508,False,,complete
Q F BALLROOM LLC,5757 SAMUELL BLVD Ste:100,75228,other_storefront,48113012206,3.0,3954,0.317063,0.46265330851206166,0.07822071750871767,0.10121261481763189,2550,1963,False,,complete
Lone Star Liquor,3806 S State Hwy 161 Suite 500,75052,liquor_store,48113016419,1.0,1966,0.495794,0.5028436872409088,0.07817473373285212,0.05499368480015655,2551,3006,False,,complete
QUIK TRIP - STORE #975,511 S ZANG BLVD,75208,grocery_food_mart,48113005000,2.0,3035,0.36994,0.6725108601797917,0.07798097492334032,0.11532392270501997,2552,1693,False,,complete
deka lash,,,barbershop_beauty,48113020000,2.0,2604,0.407718,0.32465565956773157,0.07790430418150823,0.04542222558286112,2553,3268,False,,complete
Resort Nails & Spa,,,barbershop_beauty,48113020000,2.0,2604,0.407718,0.32465565956773157,0.07790430418150823,0.04542222558286112,2554,3269,False,,complete
ECCENTRIC ELEGANCE STUDIO,4121 MARVIN D LOVE FWY Ste:B2010,75224,barbershop_beauty,48113006100,1.0,2272,0.446816,0.6786197456603651,0.07790234514168107,0.08715158287851836,2555,2286,False,,complete
Hippo Food Mart KG,8003 Ferguson Rd,75228,liquor_store,48113012209,2.0,3431,0.342945,0.42695067909471535,0.07780161691230236,0.0805868429861694,2556,2410,False,,complete
FINA FOOD MART,3512 BONNIE VIEW RD,75216,convenience_corner_store,48113008802,2.0,3439,0.342381,0.5812496998953245,0.07776619455669655,0.1121299023275009,2557,1766,False,,complete
SINNERS TATTOO STUDIO,5032 LEMMON AVE,75209,barbershop_beauty,48113000611,3.0,4648,0.289765,0.30780431061437635,0.07776562821934409,0.07644800610057302,2558,2477,False,,complete
MKT,,,barbershop_beauty,48113013628,3.0,3807,0.322714,0.3148723528120475,0.07771768082018682,0.064205648432965,2559,2745,False,,complete
SkyHigh Nail Salon,,,barbershop_beauty,48113016419,1.0,1954,0.495794,0.5028436872409088,0.07769757360833827,0.05465801632731735,2560,3011,False,,complete
SPEEDY BEE #1,100 N HIGHWAY 67 STE 6,75104,liquor_store,48113016626,1.0,1782,0.53001,0.6255513538096666,0.07767455120123903,0.0627676759080197,2561,2793,False,,complete
QUEST DIAGNOSTICS,7075 W WHEATLAND RD Ste:110,75249,convenience_corner_store,48113016528,2.0,2718,0.39545,0.454697993956261,0.07758722748164787,0.06829639850243584,2562,2636,False,,complete
CK 101,5526 E R L THORNTON FWY,75223,liquor_store,48113002500,1.0,1729,0.540924,0.5882942073267108,0.07747391115813207,0.05709441511630032,2563,2950,False,,complete
DOLLAR GENERAL STORE #4203,521 W CAMPBELL RD,75080,liquor_store,48113019211,2.0,3100,0.363542,0.5110738878914002,0.07743382160589624,0.0882219541468993,2564,2263,False,,complete
QUALITY LICENSING CORP. (STORE #1216),1213 E TRINITY MILLS ROAD,75006,liquor_store,48113013719,1.0,1795,0.525975,0.6318531250594811,0.0774315119869263,0.06389398359900125,2565,2752,False,,complete
KID BIZ,5370 W LOVERS LN Ste:314,75209,grocery_food_mart,48113007101,3.0,3883,0.318471,0.39197589666585364,0.07742734259926401,0.08317852143808639,2566,2356,False,,complete
OZONE BAR,5360 W LOVERS LN Ste:210,75209,barbershop_beauty,48113007101,3.0,3883,0.318471,0.39197589666585364,0.07742734259926401,0.08317852143808639,2567,2357,False,,complete
TROVE FLORALS,5330 W LOVERS LN Ste:112,75209,convenience_corner_store,48113007101,3.0,3883,0.318471,0.39197589666585364,0.07742734259926401,0.08317852143808639,2568,2358,False,,complete
BASKBOUTIQUE,5350 W LOVERS LN Ste:128,75209,convenience_corner_store,48113007101,3.0,3883,0.318471,0.39197589666585364,0.07742734259926401,0.08317852143808639,2569,2359,False,,complete
